beam_id,gt_bar_id,gt_description,dxf_entity_found,dxf_entity_handle,dxf_entity_type,physical_bar_detected,physical_bar_id,owned_by_correct_beam,owner_beam_id,annotation_found,annotation_id,leader_found,leader_id,leader_chain_valid,role_correct,gt_role,model_role,diameter_correct,gt_diameter,model_diameter,quantity_correct,gt_quantity,model_quantity,engineering_object_found,engineering_object_id,vb1_consumed,steel_contribution_correct,first_failure_stage,failure_reason,confidence
B118,GT::B118::0006::STIRRUP_HOOK,C - Hook,False,UNKNOWN,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,UNKNOWN,False,False,STIRRUP_HOOK,UNKNOWN,False,10,UNKNOWN,False,16.0,0.0,False,UNKNOWN,False,False,PHYSICAL_BAR_DETECTION,no_physical_bar_or_text_primary_evidence,MEDIUM
B119,GT::B119::0000::TOP_MAIN,Top bars,True,1246BA8,LINE,True,BAR::SYN::B119::1246BA8,True,B119,True,ANN-1ae5aa17,True,LDR::F3CF6D90,True,True,TOP_MAIN,TOP_MAIN,True,25,25,True,3.0,3.0,True,R13-B119-TOP_MAIN-00c747,True,False,NO_FAILURE,excel_semantic_match,HIGH
B119,GT::B119::0001::BOTTOM_MAIN,Bottom bars,True,1246BA8,LINE,True,BAR::SYN::B119::1246BA8,True,B119,True,ANN-1ae5aa17,True,LDR::F3CF6D90,True,True,BOTTOM_MAIN,BOTTOM_MAIN,False,25,16,True,3.0,3.0,True,R13-B119-BOTTOM_MAIN-ea3e7d,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B119,GT::B119::0002::STIRRUP,Stirupps,True,1246BA8,LINE,True,BAR::SYN::B119::1246BA8,True,B119,True,ANN-b9d9e30b,True,LDR::C17E6B9B,True,True,STIRRUP,STIRRUP,True,10,10,False,45.0,60.0,True,R13-B119-STIRRUP-fdf8e8,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B119,GT::B119::0003::STIRRUP,Stirupps,True,1246BA8,LINE,True,BAR::SYN::B119::1246BA8,True,B119,True,ANN-b9d9e30b,True,LDR::C17E6B9B,True,True,STIRRUP,STIRRUP,True,10,10,False,13.0,60.0,True,R13-B119-STIRRUP-fdf8e8,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B119,GT::B119::0004::STIRRUP_HOOK,C - Hook,True,1246BA8,LINE,True,BAR::SYN::B119::1246BA8,True,B119,True,ANN-b9d9e30b,True,LDR::C17E6B9B,True,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,45.0,60.0,True,R13-B119-STIRRUP-fdf8e8,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B119,GT::B119::0005::STIRRUP_HOOK,C - Hook,True,1246BA8,LINE,True,BAR::SYN::B119::1246BA8,True,B119,True,ANN-b9d9e30b,True,LDR::C17E6B9B,True,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,13.0,60.0,True,R13-B119-STIRRUP-fdf8e8,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B120,GT::B120::0000::TOP_MAIN,Top bars,True,11D1DD0,LINE,True,BAR::5CC6FC75,True,B120,True,ANN-8883ea68,True,LDR::4AAC215B,False,True,TOP_MAIN,TOP_MAIN,True,25,25,True,3.0,3.0,True,R13-B120-TOP_MAIN-c1747d,True,False,NO_FAILURE,excel_semantic_match,HIGH
B120,GT::B120::0001::BOTTOM_MAIN,Bottom bars,True,11D1DD0,LINE,True,BAR::5CC6FC75,True,B120,True,ANN-8883ea68,True,LDR::4AAC215B,False,True,BOTTOM_MAIN,BOTTOM_MAIN,False,25,20,False,3.0,4.0,True,R13-B120-BOTTOM_MAIN-49fa6c,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B120,GT::B120::0002::STIRRUP,Stirupps,True,11D1DD0,LINE,True,BAR::5CC6FC75,True,B120,True,ANN-f4213b73,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,10,10,False,25.0,35.0,True,R13-B120-STIRRUP-cb8702,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B120,GT::B120::0003::STIRRUP,Stirupps,True,11D1DD0,LINE,True,BAR::5CC6FC75,True,B120,True,ANN-f4213b73,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,10,10,False,11.0,35.0,True,R13-B120-STIRRUP-cb8702,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B120,GT::B120::0004::STIRRUP_HOOK,C - Hook,True,11D1DD0,LINE,True,BAR::5CC6FC75,True,B120,True,ANN-f4213b73,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,25.0,35.0,True,R13-B120-STIRRUP-cb8702,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B120,GT::B120::0005::STIRRUP_HOOK,C - Hook,True,11D1DD0,LINE,True,BAR::5CC6FC75,True,B120,True,ANN-f4213b73,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,11.0,35.0,True,R13-B120-STIRRUP-cb8702,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B121,GT::B121::0000::TOP_MAIN,Top bars,True,11D273E,LINE,True,BAR::SYN::B121::11D273E,True,B121,True,ANN-73c67bd2,True,LDR::F59901AE,True,True,TOP_MAIN,TOP_MAIN,True,20,20,True,4.0,4.0,True,R13-B121-TOP_MAIN-baeba8,True,True,NO_FAILURE,excel_semantic_match,HIGH
B121,GT::B121::0001::BOTTOM_MAIN,Bottom bars,True,11D273E,LINE,True,BAR::SYN::B121::11D273E,True,B121,True,ANN-73c67bd2,True,LDR::F59901AE,True,False,BOTTOM_MAIN,UNKNOWN,False,20,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B121,GT::B121::0002::STIRRUP,Stirupps,True,11D273E,LINE,True,BAR::SYN::B121::11D273E,True,B121,True,ANN-3eb6504d,True,LDR::F59901AE,True,True,STIRRUP,STIRRUP,True,12,12,True,33.0,34.0,True,R13-B121-STIRRUP-15cb9b,True,True,NO_FAILURE,excel_semantic_match,HIGH
B121,GT::B121::0003::STIRRUP_HOOK,C - Hook,True,11D273E,LINE,True,BAR::SYN::B121::11D273E,True,B121,True,ANN-3eb6504d,True,LDR::F59901AE,True,True,STIRRUP_HOOK,STIRRUP,True,12,12,True,33.0,34.0,True,R13-B121-STIRRUP-15cb9b,False,False,VB1_INTEGRATION,not_consumed_by_vb1,MEDIUM
B122,GT::B122::0000::TOP_MAIN,Top bars,True,11D2740,LINE,True,BAR::SYN::B122::11D2740,True,B122,True,ANN-0b62504e,True,LDR::4660769E,True,True,TOP_MAIN,TOP_MAIN,False,20,25,True,4.0,4.0,True,R13-B122-TOP_MAIN-55ccf4,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B122,GT::B122::0001::TOP_EXTRA,Top bars -extra,True,11D2740,LINE,True,BAR::SYN::B122::11D2740,True,B122,True,ANN-0b62504e,True,LDR::4660769E,True,True,TOP_EXTRA,TOP_EXTRA,False,25,20,True,4.0,4.0,True,R13-B122-TOP_EXTRA-628b0e,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B122,GT::B122::0002::BOTTOM_MAIN,Bottom bars,True,11D2740,LINE,True,BAR::SYN::B122::11D2740,True,B122,True,ANN-0b62504e,True,LDR::4660769E,True,False,BOTTOM_MAIN,TOP_EXTRA,True,20,20,True,4.0,4.0,True,VB1::B122::TOP_EXTRA,True,False,ROLE_RESOLUTION,excel_wrong_role,HIGH
B122,GT::B122::0003::BOTTOM_MAIN,Bottom bars,True,11D2740,LINE,True,BAR::SYN::B122::11D2740,True,B122,True,ANN-0b62504e,True,LDR::4660769E,True,False,BOTTOM_MAIN,SPACER_BAR,True,25,25,False,4.0,5.0,True,VB1::B122::SPACER_BAR,True,False,ROLE_RESOLUTION,partial_role,MEDIUM
B122,GT::B122::0004::STIRRUP,Stirupps,True,11D2740,LINE,True,BAR::SYN::B122::11D2740,True,B122,True,ANN-2c570d23,True,LDR::4660769E,True,True,STIRRUP,STIRRUP,True,12,12,True,60.0,61.0,True,R13-B122-STIRRUP-5bacd2,True,False,NO_FAILURE,excel_semantic_match,HIGH
B122,GT::B122::0005::STIRRUP_HOOK,C - Hook,True,11D2740,LINE,True,BAR::SYN::B122::11D2740,True,B122,True,ANN-2c570d23,True,LDR::4660769E,True,True,STIRRUP_HOOK,STIRRUP,True,12,12,True,60.0,61.0,True,R13-B122-STIRRUP-5bacd2,False,False,VB1_INTEGRATION,not_consumed_by_vb1,MEDIUM
B122,GT::B122::0006::SPACER_BAR,Spacer bars,True,11D2740,LINE,True,BAR::SYN::B122::11D2740,True,B122,True,ANN-2c570d23,True,LDR::4660769E,True,True,SPACER_BAR,SPACER_BAR,True,25,25,False,4.0,5.0,True,R13-B122-SPACER_BAR-098822,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B123,GT::B123::0000::TOP_MAIN,Top bars,True,121FDE0,LINE,True,BAR::SYN::B123::121FDE0,True,B123,True,ANN-8ae336be,True,LDR::1965C7AC,True,True,TOP_MAIN,TOP_MAIN,False,20,25,False,6.0,2.0,True,R13-B123-TOP_MAIN-112af8,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B123,GT::B123::0001::TOP_EXTRA,Top bars -extra,True,121FDE0,LINE,True,BAR::SYN::B123::121FDE0,True,B123,True,ANN-3f905849,True,LDR::99B5E871,True,True,TOP_EXTRA,TOP_EXTRA,False,25,20,False,4.0,6.0,True,R13-B123-TOP_EXTRA-7d467e,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B123,GT::B123::0002::TOP_EXTRA,Top bars -extra,True,121FDE0,LINE,True,BAR::SYN::B123::121FDE0,True,B123,True,ANN-6d809bfc,True,LDR::1965C7AC,True,True,TOP_EXTRA,TOP_EXTRA,True,16,16,True,3.0,3.0,True,R13-B123-TOP_EXTRA-078066,True,False,NO_FAILURE,excel_semantic_match,HIGH
B123,GT::B123::0003::BOTTOM_MAIN,Bottom bars,True,121FDE0,LINE,True,BAR::SYN::B123::121FDE0,True,B123,True,ANN-8ae336be,True,LDR::1965C7AC,True,True,BOTTOM_MAIN,BOTTOM_MAIN,True,20,20,False,6.0,4.0,True,R13-B123-BOTTOM_MAIN-742a72,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B123,GT::B123::0004::BOTTOM_EXTRA,Bottom bars - extra,True,121FDE0,LINE,True,BAR::SYN::B123::121FDE0,True,B123,True,ANN-3f905849,True,LDR::99B5E871,True,False,BOTTOM_EXTRA,SPACER_BAR,True,25,25,False,2.0,3.0,True,VB1::B123::SPACER_BAR,True,False,ROLE_RESOLUTION,partial_role,MEDIUM
B123,GT::B123::0005::STIRRUP,Stirupps,True,121FDE0,LINE,True,BAR::SYN::B123::121FDE0,True,B123,True,ANN-6d809bfc,True,LDR::1965C7AC,True,True,STIRRUP,STIRRUP,True,10,10,False,53.0,76.0,True,R13-B123-STIRRUP-ceb924,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B123,GT::B123::0006::STIRRUP,Stirupps,True,121FDE0,LINE,True,BAR::SYN::B123::121FDE0,True,B123,True,ANN-6d809bfc,True,LDR::1965C7AC,True,True,STIRRUP,STIRRUP,True,10,10,False,20.0,76.0,True,R13-B123-STIRRUP-ceb924,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B123,GT::B123::0007::STIRRUP_HOOK,C - Hook,True,121FDE0,LINE,True,BAR::SYN::B123::121FDE0,True,B123,True,ANN-6d809bfc,True,LDR::1965C7AC,True,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,53.0,76.0,True,R13-B123-STIRRUP-ceb924,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B123,GT::B123::0008::STIRRUP_HOOK,C - Hook,True,121FDE0,LINE,True,BAR::SYN::B123::121FDE0,True,B123,True,ANN-6d809bfc,True,LDR::1965C7AC,True,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,20.0,76.0,True,R13-B123-STIRRUP-ceb924,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B123,GT::B123::0009::SPACER_BAR,Spacer bars,True,121FDE0,LINE,True,BAR::SYN::B123::121FDE0,True,B123,True,ANN-3f905849,True,LDR::99B5E871,True,True,SPACER_BAR,SPACER_BAR,True,25,25,False,14.0,5.0,True,R13-B123-SPACER_BAR-157e5e,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B128,GT::B128::0000::TOP_MAIN,Top bars,True,11D2CC6,LINE,True,BAR::0D89B73D,True,B128,True,ANN-5ffa56ad,True,LDR::2933C8A8,True,True,TOP_MAIN,TOP_MAIN,False,20,25,True,5.0,5.0,True,R13-B128-TOP_MAIN-15de29,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B128,GT::B128::0001::TOP_EXTRA,Top bars -extra,True,11D2CC6,LINE,True,BAR::0D89B73D,True,B128,True,ANN-5ffa56ad,True,LDR::2933C8A8,True,True,TOP_EXTRA,TOP_EXTRA,True,20,20,True,5.0,5.0,True,R13-B128-TOP_EXTRA-24f485,True,False,NO_FAILURE,excel_semantic_match,HIGH
B128,GT::B128::0002::BOTTOM_MAIN,Bottom bars,True,11D2CC6,LINE,True,BAR::0D89B73D,True,B128,True,ANN-7ac07312,True,LDR::A69A4A2C,True,True,BOTTOM_MAIN,BOTTOM_MAIN,True,25,25,False,5.0,3.0,True,R13-B128-BOTTOM_MAIN-440c83,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B128,GT::B128::0003::BOTTOM_EXTRA,Bottom bars  -extra,True,11D2CC6,LINE,True,BAR::0D89B73D,True,B128,True,ANN-d1229b68,True,LDR::83AAC1BF,True,False,BOTTOM_EXTRA,TOP_EXTRA,True,20,20,True,3.0,3.0,True,VB1::B128::TOP_EXTRA,True,False,ROLE_RESOLUTION,excel_wrong_role,HIGH
B128,GT::B128::0004::STIRRUP,Stirupps -1,True,11D2CC6,LINE,True,BAR::0D89B73D,True,B128,True,ANN-7d45698a,True,LDR::A69A4A2C,True,True,STIRRUP,STIRRUP,True,12,12,False,28.0,22.0,True,R13-B128-STIRRUP-e9e8bf,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B128,GT::B128::0005::STIRRUP,Stirupps -2,True,11D2CC6,LINE,True,BAR::0D89B73D,True,B128,True,ANN-7d45698a,True,LDR::A69A4A2C,True,True,STIRRUP,STIRRUP,True,12,12,False,9.333333333333334,22.0,True,R13-B128-STIRRUP-e9e8bf,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B128,GT::B128::0006::STIRRUP_HOOK,C - Hook,True,11D2CC6,LINE,True,BAR::0D89B73D,True,B128,True,ANN-7d45698a,True,LDR::A69A4A2C,True,True,STIRRUP_HOOK,STIRRUP,True,12,12,False,28.0,22.0,True,R13-B128-STIRRUP-e9e8bf,False,False,QUANTITY_RESOLUTION,quantity_undercount,HIGH
B128,GT::B128::0007::SPACER_BAR,Spacer bars,True,11D2CC6,LINE,True,BAR::0D89B73D,True,B128,True,ANN-7ac07312,True,LDR::A69A4A2C,True,False,SPACER_BAR,UNKNOWN,False,25,UNKNOWN,False,3.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B129,GT::B129::0000::TOP_MAIN,Top bars,True,11D314E,LINE,True,BAR::SYN::B129::11D314E,True,B129,True,ANN-93d94c14,True,LDR::B7F51690,True,True,TOP_MAIN,TOP_MAIN,True,20,20,True,4.0,4.0,True,R13-B129-TOP_MAIN-9d8da7,True,False,NO_FAILURE,excel_semantic_match,HIGH
B129,GT::B129::0001::TOP_EXTRA,Top bars -extra,True,11D314E,LINE,True,BAR::SYN::B129::11D314E,True,B129,True,ANN-2274c8c2,True,LDR::210B4209,True,True,TOP_EXTRA,TOP_EXTRA,True,16,16,True,2.0,2.0,True,R13-B129-TOP_EXTRA-66c65b,True,False,NO_FAILURE,excel_semantic_match,HIGH
B129,GT::B129::0002::BOTTOM_MAIN,Bottom bars,True,11D314E,LINE,True,BAR::SYN::B129::11D314E,True,B129,True,ANN-93d94c14,True,LDR::B7F51690,True,False,BOTTOM_MAIN,UNKNOWN,False,20,UNKNOWN,False,4.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B129,GT::B129::0003::BOTTOM_EXTRA,Bottom bars  -extra,True,11D314E,LINE,True,BAR::SYN::B129::11D314E,True,B129,True,ANN-2274c8c2,True,LDR::210B4209,True,False,BOTTOM_EXTRA,TOP_EXTRA,True,16,16,True,2.0,2.0,True,VB1::B129::TOP_EXTRA,True,False,ROLE_RESOLUTION,excel_wrong_role,HIGH
B129,GT::B129::0004::STIRRUP,Stirupps,True,11D314E,LINE,True,BAR::SYN::B129::11D314E,True,B129,True,ANN-7aec78cb,True,LDR::210B4209,True,False,STIRRUP,UNKNOWN,False,12,UNKNOWN,False,12.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B129,GT::B129::0005::STIRRUP_HOOK,C - Hook,True,11D314E,LINE,True,BAR::SYN::B129::11D314E,True,B129,True,ANN-7aec78cb,True,LDR::210B4209,True,False,STIRRUP_HOOK,UNKNOWN,False,12,UNKNOWN,False,12.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B129,GT::B129::0006::SPACER_BAR,Spacer bars,True,11D314E,LINE,True,BAR::SYN::B129::11D314E,True,B129,True,ANN-7aec78cb,True,LDR::210B4209,True,True,SPACER_BAR,SPACER_BAR,True,25,25,False,2.0,3.0,True,R13-B129-SPACER_BAR-815bf8,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B130,GT::B130::0000::TOP_MAIN,Top bars,True,11D32A4,LINE,True,BAR::D2E72551,True,B130,True,ANN-a6229e18,True,LDR::90EEC91C,True,True,TOP_MAIN,TOP_MAIN,True,25,25,True,4.0,4.0,True,R13-B130-TOP_MAIN-f36b57,True,False,NO_FAILURE,excel_semantic_match,HIGH
B130,GT::B130::0001::BOTTOM_MAIN,Bottom bars,True,11D32A4,LINE,True,BAR::D2E72551,True,B130,True,ANN-a6229e18,True,LDR::90EEC91C,True,True,BOTTOM_MAIN,BOTTOM_MAIN,True,25,25,False,4.0,3.0,True,R13-B130-BOTTOM_MAIN-e00c45,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B130,GT::B130::0002::STIRRUP,Stirupps,True,11D32A4,LINE,True,BAR::D2E72551,True,B130,True,ANN-5c9dfa36,True,LDR::E392283B,True,False,STIRRUP,UNKNOWN,False,10,UNKNOWN,False,20.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B130,GT::B130::0003::STIRRUP_HOOK,C - Hook,True,11D32A4,LINE,True,BAR::D2E72551,True,B130,True,ANN-5c9dfa36,True,LDR::E392283B,True,False,STIRRUP_HOOK,UNKNOWN,False,10,UNKNOWN,False,20.0,0.0,False,UNKNOWN,False,False,ROLE_RESOLUTION,role_missing_role,HIGH
B133,GT::B133::0000::TOP_MAIN,Top bars,True,12204A5,LINE,True,BAR::SYN::B133::12204A5,True,B133,True,ANN-36772bbf,True,LDR::12AD900D,True,True,TOP_MAIN,TOP_MAIN,True,20,20,True,5.0,5.0,True,R13-B133-TOP_MAIN-0e2805,True,False,NO_FAILURE,excel_semantic_match,HIGH
B133,GT::B133::0001::BOTTOM_MAIN,Bottom bars,True,12204A5,LINE,True,BAR::SYN::B133::12204A5,True,B133,True,ANN-36772bbf,True,LDR::12AD900D,True,True,BOTTOM_MAIN,BOTTOM_MAIN,False,20,25,False,5.0,3.0,True,R13-B133-BOTTOM_MAIN-bb4207,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B133,GT::B133::0002::BOTTOM_EXTRA,Bottom bars - extra,True,12204A5,LINE,True,BAR::SYN::B133::12204A5,True,B133,True,ANN-3c28c21d,True,LDR::3D346C12,True,False,BOTTOM_EXTRA,TOP_EXTRA,True,16,16,True,2.0,2.0,True,VB1::B133::TOP_EXTRA,True,False,ROLE_RESOLUTION,excel_wrong_role,HIGH
B133,GT::B133::0003::STIRRUP,Stirupps,True,12204A5,LINE,True,BAR::SYN::B133::12204A5,True,B133,True,ANN-539e6c5f,True,LDR::12AD900D,True,True,STIRRUP,STIRRUP,True,8,8,False,43.0,63.0,True,R13-B133-STIRRUP-88c63f,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B133,GT::B133::0004::STIRRUP,Stirupps,True,12204A5,LINE,True,BAR::SYN::B133::12204A5,True,B133,True,ANN-539e6c5f,True,LDR::12AD900D,True,True,STIRRUP,STIRRUP,True,8,8,False,17.0,63.0,True,R13-B133-STIRRUP-88c63f,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B133,GT::B133::0005::STIRRUP_HOOK,C - Hook,True,12204A5,LINE,True,BAR::SYN::B133::12204A5,True,B133,True,ANN-539e6c5f,True,LDR::12AD900D,True,True,STIRRUP_HOOK,STIRRUP,True,8,8,False,43.0,63.0,True,R13-B133-STIRRUP-88c63f,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B133,GT::B133::0006::STIRRUP_HOOK,C - Hook,True,12204A5,LINE,True,BAR::SYN::B133::12204A5,True,B133,True,ANN-539e6c5f,True,LDR::12AD900D,True,True,STIRRUP_HOOK,STIRRUP,True,8,8,False,17.0,63.0,True,R13-B133-STIRRUP-88c63f,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B133,GT::B133::0007::SPACER_BAR,Spacer bars,True,12204A5,LINE,True,BAR::SYN::B133::12204A5,True,B133,True,ANN-539e6c5f,True,LDR::12AD900D,True,True,SPACER_BAR,SPACER_BAR,True,25,25,False,6.0,3.0,True,R13-B133-SPACER_BAR-3b2213,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B133A,GT::B133A::0000::TOP_MAIN,Top bars,True,12377D2,LINE,True,BAR::SYN::B133A::12377D2,True,B133A,True,ANN-22103cdc,True,LDR::0F6BE89A,True,True,TOP_MAIN,TOP_MAIN,True,25,25,True,3.0,3.0,True,R13-B133A-TOP_MAIN-0ff8b5,True,True,NO_FAILURE,excel_semantic_match,HIGH
B133A,GT::B133A::0001::BOTTOM_MAIN,Bottom bars,True,12377D2,LINE,True,BAR::SYN::B133A::12377D2,True,B133A,True,ANN-22103cdc,True,LDR::0F6BE89A,True,True,BOTTOM_MAIN,BOTTOM_MAIN,False,25,20,False,5.0,4.0,True,R13-B133A-BOTTOM_MAIN-74f7f4,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B133A,GT::B133A::0002::BOTTOM_EXTRA,Bottom bars - extra,True,12377D2,LINE,True,BAR::SYN::B133A::12377D2,True,B133A,True,ANN-e5f45d29,True,LDR::C3A5C932,True,False,BOTTOM_EXTRA,TOP_EXTRA,True,16,16,True,2.0,2.0,True,VB1::B133A::TOP_EXTRA,True,False,ROLE_RESOLUTION,excel_wrong_role,HIGH
B133A,GT::B133A::0003::STIRRUP,Stirupps,True,12377D2,LINE,True,BAR::SYN::B133A::12377D2,True,B133A,True,ANN-4f8e4022,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,10,10,False,43.0,62.0,True,R13-B133A-STIRRUP-78db33,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B133A,GT::B133A::0004::STIRRUP,Stirupps,True,12377D2,LINE,True,BAR::SYN::B133A::12377D2,True,B133A,True,ANN-4f8e4022,False,UNKNOWN,False,True,STIRRUP,STIRRUP,True,10,10,False,12.0,62.0,True,R13-B133A-STIRRUP-78db33,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B133A,GT::B133A::0005::STIRRUP_HOOK,C - Hook,True,12377D2,LINE,True,BAR::SYN::B133A::12377D2,True,B133A,True,ANN-4f8e4022,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,43.0,62.0,True,R13-B133A-STIRRUP-78db33,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B133A,GT::B133A::0006::STIRRUP_HOOK,C - Hook,True,12377D2,LINE,True,BAR::SYN::B133A::12377D2,True,B133A,True,ANN-4f8e4022,False,UNKNOWN,False,True,STIRRUP_HOOK,STIRRUP,True,10,10,False,12.0,62.0,True,R13-B133A-STIRRUP-78db33,False,False,LEADER_CHAIN,leader_broken_chain,MEDIUM
B134,GT::B134::0000::TOP_MAIN,Top bars,True,11D364E,LINE,True,BAR::SYN::B134::11D364E,True,B134,True,ANN-92cdfb99,True,LDR::44D9B105,True,True,TOP_MAIN,TOP_MAIN,True,20,20,True,3.0,3.0,True,R13-B134-TOP_MAIN-b6dd76,True,False,NO_FAILURE,excel_semantic_match,HIGH
B134,GT::B134::0001::BOTTOM_MAIN,Bottom bars,True,11D364E,LINE,True,BAR::SYN::B134::11D364E,True,B134,True,ANN-92cdfb99,True,LDR::44D9B105,True,True,BOTTOM_MAIN,BOTTOM_MAIN,False,20,25,True,3.0,3.0,True,R13-B134-BOTTOM_MAIN-cddd5b,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
B134,GT::B134::0002::STIRRUP,Stirupps,True,11D364E,LINE,True,BAR::SYN::B134::11D364E,True,B134,True,ANN-8d177bc6,True,LDR::A9283BFB,True,True,STIRRUP,STIRRUP,True,8,8,False,13.0,25.0,True,R13-B134-STIRRUP-fbf991,True,False,QUANTITY_RESOLUTION,excel_wrong_quantity,HIGH
B134,GT::B134::0003::STIRRUP,Stirupps,True,11D364E,LINE,True,BAR::SYN::B134::11D364E,True,B134,True,ANN-8d177bc6,True,LDR::A9283BFB,True,True,STIRRUP,STIRRUP,True,8,8,False,6.0,25.0,True,R13-B134-STIRRUP-fbf991,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B134,GT::B134::0004::STIRRUP_HOOK,C - Hook,True,11D364E,LINE,True,BAR::SYN::B134::11D364E,True,B134,True,ANN-8d177bc6,True,LDR::A9283BFB,True,True,STIRRUP_HOOK,STIRRUP,True,8,8,False,13.0,25.0,True,R13-B134-STIRRUP-fbf991,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B134,GT::B134::0005::STIRRUP_HOOK,C - Hook,True,11D364E,LINE,True,BAR::SYN::B134::11D364E,True,B134,True,ANN-8d177bc6,True,LDR::A9283BFB,True,True,STIRRUP_HOOK,STIRRUP,True,8,8,False,6.0,25.0,True,R13-B134-STIRRUP-fbf991,False,False,QUANTITY_RESOLUTION,quantity_overcount,HIGH
B134A,GT::B134A::0000::TOP_MAIN,Top bars,True,12379CB,LINE,True,BAR::SYN::B134A::12379CB,True,B134A,True,ANN-8ec13e05,True,LDR::943382A2,True,True,TOP_MAIN,TOP_MAIN,True,25,25,True,3.0,3.0,True,R13-B134A-TOP_MAIN-e6e54a,True,True,NO_FAILURE,excel_semantic_match,HIGH
B134A,GT::B134A::0001::BOTTOM_MAIN,Bottom bars,True,12379CB,LINE,True,BAR::SYN::B134A::12379CB,True,B134A,True,ANN-8ec13e05,True,LDR::943382A2,True,True,BOTTOM_MAIN,BOTTOM_MAIN,False,25,20,False,3.0,4.0,True,R13-B134A-BOTTOM_MAIN-be7ff5,True,False,DIAMETER_RESOLUTION,excel_wrong_diameter,HIGH
